RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2005,Drafted?,Draft Pick,Draft Year
371,Darryl Proctor,F,29,33.8,13.7,4.8,10.0,47.9,0.0,0.2,0.0,4.1,5.8,70.7,6.9,0.8,,,,,,
372,Brandon Polk,F,28,28.6,13.6,5.4,9.2,58.9,0.0,0.1,25.0,2.8,4.3,64.2,4.6,1.0,,,,,,
373,Gary Johnson,G,33,32.9,13.6,4.1,9.6,42.3,3.1,7.5,41.5,2.4,2.9,81.4,4.0,3.8,,,,,,
373,Jahsha Bluntt,G,33,32.2,13.6,4.5,10.3,43.8,2.7,6.6,40.8,1.9,2.3,81.8,4.0,0.8,,,,,,
375,Romel Beck,G-F,28,26.3,13.6,4.5,10.3,43.6,2.1,5.4,39.3,2.6,3.1,82.8,2.4,1.3,,,,,,
376,Jack McClinton,G,30,32.3,13.6,4.6,10.8,42.3,1.5,4.3,35.7,2.9,3.6,81.5,5.0,2.7,Yes,51.0,2009.0,,,
376,Kyle Hines,F,30,33.3,13.6,5.8,9.4,62.1,0.0,0.0,0.0,1.9,3.6,53.7,8.6,0.8,,,,,,
378,David Lee,F,32,28.0,13.6,5.0,9.5,52.5,0.0,0.1,0.0,3.6,5.0,71.4,9.0,2.2,Yes,30.0,2005.0,Yes,30.0,2005.0
379,Haminn Quaintance,F,27,31.9,13.6,4.9,9.6,51.2,0.4,1.1,33.3,3.4,5.8,58.0,8.9,3.3,,,,,,
380,Sam Brand,G,29,30.9,13.6,4.2,11.3,37.2,2.5,7.0,35.3,2.7,3.2,83.9,2.8,1.7,,,,,,
381,Jared Homan,C,31,36.3,13.6,5.1,11.9,43.0,0.0,0.3,10.0,3.3,4.7,69.9,8.7,1.1,,,,,,
381,Charlie Villanueva,F,31,25.8,13.6,5.1,9.8,52.1,0.2,0.4,50.0,3.1,4.5,68.8,8.3,1.3,Yes,7.0,2005.0,Yes,7.0,2005.0
383,Patrick Simpson,F,26,31.2,13.6,5.3,9.9,53.3,0.1,0.4,30.0,2.9,3.9,74.5,6.8,1.5,,,,,,
384,Joe Knight,G,28,30.1,13.6,4.0,11.0,36.0,1.8,5.4,33.6,3.8,5.1,75.4,4.0,4.1,,,,,,
385,T.J. Thompson,G,30,30.4,13.6,4.5,10.6,42.0,2.5,6.3,39.2,2.2,2.6,82.3,2.0,2.9,,,,,,
386,Ben Sturgill,C,27,25.8,13.6,5.6,9.8,57.0,0.0,0.0,0.0,2.4,4.7,50.8,6.7,1.0,,,,,,
387,Glen Davis,F,30,29.2,13.5,4.6,9.0,51.3,0.1,0.4,25.0,4.2,6.1,69.8,8.8,1.0,Yes,35.0,2007.0,,,
388,Mark Anderson,F,29,30.6,13.5,4.9,9.1,54.0,0.2,0.2,83.3,3.6,4.4,79.8,5.0,0.8,,,,,,
389,Steve Novak,F,31,29.9,13.5,4.1,9.0,45.7,2.9,6.2,46.1,2.5,2.7,90.5,4.1,0.9,Yes,32.0,2006.0,,,
390,Mario Moore,G,34,27.0,13.5,4.6,10.2,44.5,2.3,5.7,39.9,2.1,2.6,80.9,3.0,3.7,,,,,,
390,Filiberto Rivera,G,32,34.1,13.5,4.2,9.0,46.0,1.6,4.2,37.3,3.6,4.3,85.3,2.7,7.2,,,,,,
392,Michael Haney,F,31,32.7,13.5,5.6,9.0,62.5,0.0,0.1,25.0,2.2,3.0,71.3,8.3,2.3,,,,,,
393,Bryan McCullough,F,28,25.4,13.5,4.8,9.9,48.6,1.1,2.9,39.0,2.7,3.5,75.8,4.6,2.8,,,,,,
394,Ismael N'Diaye,F,29,34.9,13.4,4.4,10.2,43.6,1.1,3.1,35.6,3.4,4.8,72.5,4.6,2.5,,,,,,
394,Danilo Pinnock,G,29,29.3,13.4,5.2,10.6,49.4,0.5,1.8,27.5,2.5,3.2,76.6,5.1,2.1,,,,,,
396,Nick Dewitz,F,27,26.7,13.4,5.2,10.5,49.5,1.3,2.5,50.0,1.8,3.1,58.3,5.6,1.7,,,,,,
397,Chet Mason,G,30,35.0,13.4,5.0,11.4,43.7,0.5,2.0,23.0,3.0,4.7,63.1,7.6,3.3,,,,,,
398,Justin Harbert,G,22,26.4,13.4,4.7,10.0,47.0,2.6,6.0,42.9,1.5,1.8,80.0,3.8,1.7,,,,,,
399,Benito Flores,F,28,27.0,13.4,5.3,9.5,56.2,0.7,2.0,36.4,2.0,3.1,64.8,6.5,0.7,,,,,,
400,Brian Cusworth,C,23,29.8,13.4,5.2,10.8,48.2,0.1,0.6,23.1,2.8,3.9,72.2,8.4,1.0,,,,,,
401,Isaiah Hunter,G,32,28.5,13.4,4.6,11.8,38.8,1.7,5.0,33.3,2.6,3.4,76.1,3.2,2.1,,,,,,
402,Rashaad Carruth,G,28,32.0,13.4,5.3,11.9,44.3,1.8,4.9,36.0,1.1,1.4,77.5,2.9,0.9,,,,,,
403,Rod Benson,F-C,29,27.1,13.3,5.2,9.7,54.3,0.0,0.0,0.0,2.9,4.2,67.5,6.3,1.1,,,,,,
404,Chris Taft,F,29,26.5,13.3,5.5,9.4,58.0,0.0,0.0,0.0,2.3,4.0,58.6,7.5,0.8,Yes,42.0,2005.0,Yes,42.0,2005.0
404,D.J. White,F,29,28.1,13.3,4.9,8.6,57.2,0.0,0.0,0.0,3.4,4.9,70.9,4.9,0.8,Yes,29.0,2008.0,,,
406,Eddie Baker,F-C,30,26.6,13.3,4.6,10.4,44.2,1.0,2.5,38.7,3.1,4.7,66.7,4.9,2.9,,,,,,
406,Ian Young,G,30,37.0,13.3,4.1,11.9,34.6,2.3,6.7,34.7,2.8,3.2,86.5,4.1,4.0,,,,,,
408,Jermaine Thomas,G,37,35.5,13.3,4.2,10.2,41.0,2.4,6.3,38.6,2.5,3.2,77.3,3.9,2.1,,,,,,
409,Lenny Collins,G-F,27,33.8,13.3,4.8,10.7,44.8,1.4,3.4,40.9,2.3,2.8,84.0,4.9,2.4,,,,,,
409,Lamont Hamilton,F,27,32.9,13.3,5.2,10.3,50.4,0.1,0.3,33.3,2.8,4.8,58.9,7.5,1.0,,,,,,
411,Dee Brown,G,39,32.6,13.3,4.6,9.2,49.9,2.5,5.8,43.4,1.6,2.0,77.2,2.7,4.5,Yes,46.0,2006.0,,,
412,Erik Crawford,G,32,33.2,13.3,4.9,10.3,47.1,1.8,4.6,39.0,1.8,2.5,70.0,4.9,2.6,,,,,,
413,Anthony Price,F,29,27.6,13.3,5.4,11.2,48.2,0.0,0.0,0.0,2.4,4.1,59.2,4.7,1.1,,,,,,
414,Dwight Brewington,G,23,32.4,13.3,4.8,10.8,44.4,1.9,5.7,33.8,1.8,2.7,65.1,4.3,2.8,,,,,,
415,Alan Anderson,G-F,33,26.6,13.2,4.5,8.1,55.6,0.8,2.0,38.5,3.5,3.9,87.7,5.6,1.7,,,,,,
416,Chris Lofton,G,31,29.5,13.2,4.5,9.5,48.1,3.0,6.5,46.5,1.1,1.3,85.4,3.6,1.5,,,,,,
417,Jordan Farmar,G,29,34.4,13.2,4.1,10.1,41.1,1.2,3.5,33.3,3.8,4.7,80.1,3.5,5.3,Yes,26.0,2006.0,,,
418,Guillaume Yango,F-C,31,28.4,13.2,4.7,8.1,58.2,0.0,0.0,0.0,3.8,5.3,71.3,7.4,0.8,,,,,,
418,Andrew Washington,G,31,29.8,13.2,4.4,10.2,42.9,0.6,2.1,28.8,3.9,5.2,74.1,4.2,2.1,,,,,,
420,Corey Cofield,F,29,28.7,13.2,4.1,8.6,48.0,0.0,0.0,0.0,5.0,6.2,80.4,6.9,0.9,,,,,,
421,Alvin Cruz,G,30,36.7,13.2,4.1,9.6,43.1,1.8,4.4,39.8,3.1,4.0,78.3,2.8,6.4,,,,,,
422,Malik Hairston,G,27,30.7,13.1,5.4,10.6,50.9,0.9,2.6,33.3,1.6,3.3,47.2,5.0,1.9,Yes,48.0,2008.0,,,
423,Chaz Carr,G,29,33.4,13.1,4.5,11.4,39.2,2.1,5.5,37.5,2.1,2.7,78.2,3.2,2.8,,,,,,
424,Darrel Mitchell,G,30,35.0,13.1,4.2,10.4,40.1,2.2,6.1,36.4,2.6,3.0,84.6,2.6,2.9,,,,,,
425,Christian Maraker,F,31,28.7,13.1,4.8,9.4,50.9,0.8,2.1,39.4,2.7,3.3,82.5,6.1,1.4,,,,,,
425,Torrell Martin,G,31,27.8,13.1,4.4,9.0,48.4,2.3,5.3,43.3,2.1,2.9,74.2,4.5,1.9,,,,,,
427,Chad Timberlake,G,32,33.6,13.1,5.2,9.7,53.9,0.8,2.2,37.7,1.9,3.1,60.0,3.8,2.4,,,,,,
427,Josh Peppers,F,32,26.8,13.1,4.5,9.8,45.4,1.8,4.9,37.2,2.4,3.1,76.0,3.3,1.8,,,,,,
429,Antonio Hudson,G,30,36.2,13.1,4.6,10.2,45.1,2.1,5.4,39.5,1.8,2.7,66.3,3.2,1.9,,,,,,
430,Quinton Day,G,24,38.6,13.1,4.5,11.4,39.9,1.3,3.9,33.3,2.7,3.6,74.7,3.6,4.8,,,,,,
431,Tony Weeden,G,28,29.1,13.1,4.6,11.5,39.9,1.7,5.0,33.3,2.2,2.9,76.2,3.0,1.8,,,,,,
432,Jeff Green,F,32,33.8,13.1,4.6,9.1,50.2,0.8,1.9,40.0,3.2,4.6,69.9,6.6,2.9,Yes,5.0,2007.0,,,
433,Jawad Williams,F,37,24.0,13.1,4.8,8.9,54.1,1.1,2.8,38.1,2.4,2.9,81.3,4.0,1.4,,,,,,
434,Craig Franklin,G-F,23,33.1,13.0,4.7,9.5,49.3,1.1,2.7,41.3,2.5,3.6,69.9,4.5,2.8,,,,,,
435,Marcus Clark,G,27,33.0,13.0,4.0,9.7,41.6,0.5,1.7,28.9,4.5,5.1,87.1,2.7,3.9,,,,,,
436,Corey Lamkin,F,28,26.9,13.0,4.8,7.9,60.6,0.0,0.1,50.0,3.4,4.6,74.4,7.8,1.1,,,,,,
436,Hosea Butler,G,28,35.1,13.0,4.4,11.6,37.7,1.7,5.4,31.8,2.5,3.1,80.7,4.3,4.9,,,,,,
438,John Bowler,F,29,27.2,13.0,4.4,8.4,51.8,0.0,0.3,11.1,4.2,6.6,64.7,6.3,1.4,,,,,,
438,Fred Peete,G,29,34.9,13.0,4.2,11.3,37.3,1.5,4.3,34.9,3.1,4.5,69.2,5.0,3.8,,,,,,
440,Ricky Shields,G,29,31.6,13.0,4.3,12.0,36.2,2.4,7.0,34.0,1.9,2.5,76.7,3.9,2.5,,,,,,
440,Terry Williams,G,31,29.5,13.0,3.8,10.2,37.0,2.4,7.0,34.1,3.1,3.9,77.9,2.1,4.5,,,,,,
440,Derek Raivio,G,31,36.4,13.0,3.6,8.5,42.7,2.5,5.4,45.8,3.3,3.6,90.3,2.6,4.8,,,,,,
440,Josh Naylor,G,28,31.5,13.0,3.9,9.8,39.3,2.8,6.9,40.9,2.5,2.7,90.8,2.7,2.4,,,,,,
444,Nate Harris,F,32,30.9,13.0,5.4,8.3,65.2,0.1,0.3,22.2,2.2,3.2,68.3,6.0,1.8,,,,,,
445,Antoine Hood,G,30,33.7,13.0,4.8,10.3,46.4,1.3,3.9,34.2,2.1,2.7,78.8,3.1,1.9,,,,,,
446,Jai Lewis,F,29,29.5,13.0,4.9,9.9,49.8,0.1,0.2,28.6,3.0,4.2,71.5,7.5,1.9,,,,,,
446,Jose Olivero,G,29,28.3,13.0,3.6,11.0,32.6,1.8,5.1,35.6,4.0,5.4,73.2,2.9,1.9,,,,,,
446,Matt Gibson,G,29,27.1,13.0,4.4,10.0,44.3,1.6,4.7,33.8,2.6,3.1,83.1,1.8,2.7,,,,,,
449,Howard Wilkerson,F,17,25.6,12.9,5.0,9.7,51.5,0.2,0.7,33.3,2.7,4.4,61.3,7.3,2.4,,,,,,
450,Ja'Ron Jefferson,G,28,29.6,12.9,4.4,9.9,44.2,1.1,3.2,35.6,3.1,3.8,80.4,4.1,2.2,,,,,,
451,Richard Midgley,G,26,30.5,12.9,4.0,10.3,38.6,1.9,5.5,34.7,3.1,4.0,76.2,3.2,2.8,,,,,,
452,Ralfeal Golden,G,23,29.2,12.9,4.5,11.5,39.4,1.3,4.0,33.7,2.5,3.9,65.2,5.4,1.2,,,,,,
453,Ross Schraeder,G,29,31.2,12.9,4.2,9.7,43.9,2.7,6.2,43.9,1.7,2.0,86.0,3.0,1.5,,,,,,
454,Sherard Reddick,F,19,34.6,12.9,4.9,10.8,45.9,0.2,0.6,25.0,2.8,6.1,46.6,8.9,0.7,,,,,,
455,Raymond Felton,G,36,31.7,12.9,4.2,9.2,45.5,1.9,4.4,44.0,2.6,3.7,70.1,4.3,6.9,Yes,5.0,2005.0,Yes,5.0,2005.0
456,Marcus Stout,G,40,29.1,12.9,4.2,11.0,38.0,2.0,5.9,33.3,2.6,3.4,76.1,3.1,2.4,,,,,,
457,Darryl Peterson,F,28,22.3,12.9,4.5,9.6,46.7,1.1,3.5,33.0,2.7,3.2,84.4,3.8,0.6,,,,,,
458,Raheem Moss,G,24,26.8,12.8,4.3,10.5,40.6,2.6,6.6,39.9,1.7,2.3,74.5,3.5,1.5,,,,,,
459,Warren McLendon,F,27,25.3,12.8,4.9,10.0,48.7,0.6,1.8,30.6,2.6,4.5,57.0,6.7,1.1,,,,,,
460,Anthony Porch,F,31,28.6,12.8,4.3,9.3,46.2,0.5,1.5,35.4,3.7,4.3,85.7,6.3,1.3,,,,,,
461,Elton Brown,F-C,29,28.6,12.8,5.0,10.4,47.8,0.0,0.2,14.3,2.8,5.2,54.3,8.1,0.7,,,,,,
461,Kevin Reed,G,29,32.1,12.8,4.3,11.4,38.1,2.8,7.1,38.8,1.3,1.9,69.6,6.9,1.7,,,,,,
463,Donald Carson,F,28,34.3,12.8,4.5,13.4,33.5,1.0,4.4,23.0,2.8,4.4,63.4,6.3,0.9,,,,,,
463,Alvin Reed,G,28,30.1,12.8,4.4,11.0,39.9,1.9,4.9,38.2,2.1,3.1,69.0,2.6,3.3,,,,,,
465,Quinnel Brown,F,31,31.5,12.8,4.6,9.7,47.0,0.7,2.7,27.4,2.9,4.0,72.4,6.0,2.2,,,,,,
466,Brandon Roy,G,26,24.2,12.8,5.0,8.9,56.5,0.3,0.8,35.0,2.4,3.3,74.1,5.0,2.2,Yes,6.0,2006.0,,,
467,Kurtis Rice,F,30,29.2,12.8,5.1,10.0,50.7,0.6,1.5,40.9,2.0,2.8,71.8,6.3,1.7,,,,,,
468,Jibril Hodges,G,30,30.8,12.7,4.2,10.2,40.8,2.5,6.6,37.6,1.9,2.2,86.6,2.2,2.3,,,,,,
469,Mark Wilson,G,22,20.0,12.7,4.9,9.5,51.4,1.2,3.3,37.5,1.7,2.7,61.7,4.6,0.8,,,,,,
470,Ricky Soliver,G,29,34.6,12.7,4.3,11.1,38.4,1.3,3.7,35.5,2.9,3.9,73.5,5.4,4.5,,,,,,
470,Stanley Burrell,G,29,31.2,12.7,4.3,10.4,41.6,2.1,5.7,36.7,1.9,2.4,78.9,3.2,2.1,,,,,,
472,Zac Schlader,C,32,36.5,12.7,5.0,10.0,49.5,0.0,0.0,0.0,2.8,3.7,75.4,6.8,2.3,,,,,,
473,Joseph Jones,F-C,31,26.6,12.7,4.6,7.9,57.7,0.0,0.1,33.3,3.5,5.6,62.6,7.3,0.8,,,,,,
474,Coby Karl,G,34,32.1,12.7,3.7,9.1,40.8,2.0,5.3,37.0,3.3,4.5,74.3,3.7,3.8,,,,,,
475,Hassan Adams,G,37,29.5,12.7,5.4,10.9,49.1,0.4,1.2,30.2,1.6,2.3,71.4,6.0,2.8,Yes,54.0,2006.0,,,
476,Tim Bush,F,24,34.1,12.7,4.3,10.7,40.5,1.1,3.3,32.9,2.9,3.5,83.3,5.4,1.8,,,,,,
476,Geary Claxton,G-F,30,31.9,12.7,4.2,9.8,43.1,0.3,1.0,30.0,3.9,5.5,70.9,6.3,1.0,,,,,,
476,Corey Brown,G,27,32.3,12.7,4.4,11.0,39.7,1.7,4.7,36.7,2.2,2.9,74.7,2.2,2.4,,,,,,
479,Aaron Fitzgerald,G,29,32.6,12.7,4.4,10.3,43.3,1.2,3.8,32.7,2.5,3.3,75.3,3.5,5.2,,,,,,
480,Travis Bailey,G,28,26.4,12.6,4.4,9.9,44.6,2.0,5.0,40.7,1.8,2.1,83.1,1.9,2.8,,,,,,
480,Mike McKinney,G,28,31.1,12.6,4.5,8.8,51.4,0.6,1.4,45.0,2.9,3.9,74.5,6.1,2.3,,,,,,
482,Kevin Bettencourt,G,33,32.1,12.6,3.7,10.4,35.6,2.4,6.7,35.3,2.9,3.2,88.8,2.9,2.4,,,,,,
483,Noah Brown,G,30,25.8,12.6,4.3,10.2,42.3,2.5,6.4,38.7,1.6,2.3,68.1,2.5,2.4,,,,,,
483,Pops Mensah-Bonsu,F,30,24.3,12.6,4.7,8.2,57.1,0.0,0.0,0.0,3.2,5.7,57.1,6.6,0.8,,,,,,
485,Ruell Pringle,G,27,25.8,12.6,4.5,11.3,40.0,1.8,4.8,36.9,1.8,2.2,83.1,2.3,1.6,,,,,,
486,Kevin Steenberge,C,29,23.6,12.6,5.0,8.7,56.9,0.0,0.0,0.0,2.7,3.8,70.9,6.0,0.6,,,,,,
487,Barry (BJ) Elder,G,23,26.3,12.6,4.7,11.7,39.9,1.9,5.5,34.1,1.4,2.0,71.7,2.3,1.1,,,,,,
488,Chris Quinn,G,28,35.3,12.6,4.3,9.5,44.9,2.4,5.2,45.5,1.7,2.1,78.3,2.8,3.1,,,,,,
489,Tim Jennings,G,30,34.1,12.6,4.4,11.1,39.6,1.5,4.5,32.8,2.3,3.0,76.9,4.2,2.6,,,,,,
490,Sonny Troutman,G,32,29.8,12.6,4.1,8.7,47.3,0.9,3.0,30.2,3.4,4.3,79.7,3.8,3.1,,,,,,
491,Colin Falls,G,29,31.1,12.6,3.5,9.0,38.7,3.2,7.8,41.3,2.4,2.7,89.7,2.1,1.4,,,,,,
492,Chris McNaughton,C,33,24.7,12.6,5.0,8.3,59.6,0.0,0.1,0.0,2.6,3.9,67.4,4.7,0.8,,,,,,
493,Adrien Borders,G,28,26.5,12.6,4.5,10.2,43.9,1.0,3.4,30.2,2.6,3.9,66.4,2.3,2.1,,,,,,
494,Danny Gathings,F,27,27.4,12.6,4.7,9.6,49.2,0.8,2.5,32.4,2.3,3.3,67.8,6.6,1.3,,,,,,
495,Nick Lewis,F-C,29,26.2,12.6,4.6,9.2,49.8,0.8,2.1,38.7,2.6,3.3,77.9,5.2,1.4,,,,,,
496,Tyrone Hamilton,G,24,27.1,12.5,4.4,11.6,37.8,2.1,5.1,40.7,1.7,2.3,73.2,1.7,3.9,,,,,,
497,Deron Williams,G,39,33.7,12.5,4.6,10.5,43.3,1.7,4.8,36.4,1.7,2.5,67.7,3.6,6.8,Yes,3.0,2005.0,Yes,3.0,2005.0
498,Jason Osborne,F,28,31.9,12.5,5.3,8.9,59.8,0.0,0.0,0.0,1.9,3.3,58.2,6.3,1.3,,,,,,
499,Will Bynum,G,32,27.3,12.5,4.0,10.1,39.8,1.5,4.9,31.0,3.0,3.9,76.2,2.5,2.5,,,,,,
